OBD times,OBD rpm,OBD coolant temperature,OBD engine load,OBD velocity
549,1603.671381,64.18771016,40.396182,16.63940514
550,1479.454791,64.21171171,40.41128724,15.73512385
551,1341.02655,64.22193906,40.41772377,14.91933772
552,1235.110679,64.25460402,40.43828128,14.3487517
553,1154.752631,64.29603606,40.46435631,13.88378199
554,1091.99671,64.34346039,40.49420255,13.37244365
555,1035.382235,64.39172109,40.52457516,13.05666379
556,995.7843226,64.44497743,40.55809174,12.95156866
557,963.516042,64.50024087,40.59287149,13.06430125
558,928.0298397,64.55299535,40.62607223,13.43136924
559,906.1151365,64.60829246,40.66087316,14.07471052
560,898.8216741,64.66799174,40.69844457,15.3654285
561,906.6451665,64.73332968,40.73956465,16.87019223
562,932.1191974,64.80654571,40.78564275,17.19280968
563,976.7662282,64.89052971,40.83849762,17.14748439
564,1066.340343,64.99953358,40.9070986,16.42850284
565,1170.768949,65.1252763,40.98623409,12.93586712
566,1193.158172,65.21119563,41.04030695,7.54272984
567,1190.012657,65.28485541,41.08666433,2.511476025
568,1140.116291,65.3396551,41.12115221,0.000266022
569,890.0161221,65.35302208,41.12956465,4.98109E-06
570,745.9570974,65.38881529,41.1520909,1.49E-06
571,6.18E+02,65.43169098,41.17907448,6.53E-07
572,88.25721536,65.43201235,41.17927674,3.42E-07
573,0.012600868,65.42373228,41.17406572,1.98E-07
574,2.14949E-07,65.41545718,41.16885783,1.22E-07
575,0,65.40718705,41.16365307,7.91E-08
576,0,65.39892188,41.15845143,5.29E-08
577,0,65.39066166,41.15325291,3.63E-08
578,0,65.3824064,41.1480575,2.54E-08
579,0,65.37415608,41.14286521,1.80E-08
580,0,65.36591071,41.13767603,1.30E-08
581,0,65.35767028,41.13248996,9.44E-09
582,0,65.34943479,41.127307,6.92E-09
583,0,65.34120422,41.12212714,5.11E-09
584,0,65.33297859,41.11695038,3.80E-09
585,0,65.32475787,41.11177672,2.84E-09
586,0,65.31654208,41.10660616,2.13E-09
587,0,65.3083312,41.10143869,1.60E-09
588,0,65.30012523,41.0962743,1.21E-09
589,0,65.29192417,41.09111301,9.17E-10
590,0,65.28372801,41.0859548,6.96E-10
591,0,65.27553674,41.08079967,5.29E-10
592,0,65.26735037,41.07564763,3.75E-10
593,0,65.25916889,41.07049866,-1.53E-20
594,0,65.2509923,41.06535276,-1.53E-20
595,0,65.24282058,41.06020994,-1.53E-20
596,0,65.23465374,41.05507018,-1.53E-20
597,0,65.22649178,41.0499335,-1.53E-20
598,0,65.21833468,41.04479987,-1.53E-20
599,0,65.21018245,41.03966931,-1.53E-20
600,0,65.20203507,41.0345418,-1.47E-20
601,0,65.19389256,41.02941735,1.30E-02
602,0,65.18575489,41.02429596,0.817954719
603,0,65.17762207,41.01917762,2.734175011
604,0,65.1694941,41.01406232,5.607924081
605,541.5310255,65.21023321,41.03970126,9.629338379
606,758.0100848,65.28387518,41.08604742,15.9197449
607,757.6823031,65.36504919,41.13713384,21.54722487
608,768.9112928,65.46579011,41.20053458,27.2828177
609,1166.019348,65.62559543,41.30110718,32.27389715
610,1927.726479,65.90968987,41.47990045,36.15529657
611,1671.55062,66.18345465,41.65219281,40.29796115
612,1893.391335,66.54056416,41.87693772,44.40762648
613,2239.765625,66.92878475,42.12126221,47.06129819
614,1717.498694,67.24261882,42.31877195,48.54412073
615,1732.179258,67.63497709,42.56570047,48.86514673
616,1908.830305,68.062823,42.83496294,48.66399454
617,1472.549226,68.37615738,43.0321582,48.45555166
618,1406.861709,68.62542413,43.18903286,48.14545005
619,1416.165394,68.76656821,43.27786111,47.56860947
620,1410.335783,68.86072414,43.33711762,46.6197297
621,1404.29488,68.95373221,43.39565174,45.49954439
622,1395.307797,69.03697892,43.4480426,44.60724839
623,1378.590326,69.09901148,43.48708245,44.18905258
624,1351.090752,69.13575112,43.51020434,44.17726461
625,1318.626557,69.1588679,43.52475276,44.54172228
626,1292.766843,69.19493011,43.54744831,45.20534379
627,1280.647071,69.26109676,43.58908993,45.79830358
628,1280.305443,69.35836262,43.65030366,46.06367189
629,1290.867824,69.48755907,43.73161274,46.07579376
630,1310.100302,69.6435793,43.82980321,46.08581611
631,1327.284925,69.79632917,43.9259355,46.3277215
632,1334.975589,69.92268814,44.00545882,47.05485492
633,1335.326894,70.02591834,44.07042618,48.17002836
634,1335.617353,70.12834379,44.13488707,49.5107271
635,1342.628035,70.2500193,44.21146288,50.94564673
636,1363.701157,70.41527152,44.31546346,52.19546021
637,1396.020103,70.61639364,44.44203856,53.01411939
638,1434.875019,70.84286981,44.58457009,53.31341174
639,1476.460559,71.08799961,44.73884118,53.21440137
640,1512.68152,71.31760472,44.88334189,53.00334082
641,1536.407159,71.5106814,45.00485364,52.77743196
642,1545.080978,71.6382961,45.08516724,52.83771237
643,1542.211549,71.72337134,45.13870888,53.55751386
644,1536.094784,71.79784329,45.18557739,54.36803365
645,1529.547698,71.86997019,45.23097006,54.99666915
646,1531.29469,71.96505733,45.29081263,55.50728842
647,1552.155325,72.12010011,45.38838795,55.97741372
648,1254.654502,72.27284386,45.48451638,56.42851382
649,1204.331927,72.41959101,45.5768709,56.8139082
650,1215.513606,72.55871166,45.66442571,56.97979328
651,1225.808537,72.69434993,45.74978891,56.72483153
652,1235.686849,72.82914073,45.83461876,55.4245009
653,1244.126319,72.95856474,45.91607105,53.33773186
654,1247.758916,73.06459165,45.9827985,51.21776035
655,1242.175694,73.12877886,46.02319436,48.69090611
656,1213.700703,73.13362664,46.02624529,45.16592935
657,1168.00407,73.12024609,46.01782431,41.11162453
658,1410.798703,73.1110246,46.01202082,37.39552701
659,1411.11571,73.09933195,46.00466212,34.97887407
660,1308.958028,73.08608882,45.99632762,32.29615079
661,1191.45984,73.07291585,45.98803729,28.17060871
662,1502.018416,73.06184277,45.9810685,22.73586304
663,1503.542075,73.04957486,45.97334776,17.47242381
664,1388.227119,73.0365749,45.96516631,13.81131211
665,1210.893621,73.02363557,45.95702301,12.19105447
666,1443.470768,73.01425417,45.95111888,11.72411349
667,1212.563021,73.00280904,45.94391595,12.69401178
668,958.4867284,72.99013342,45.93593862,15.65401124
669,846.0429986,72.98328713,45.93162995,20.58464983
670,812.803107,72.99795766,45.94086276,25.43812705
671,880.9475687,73.04763375,45.97212613,30.00886688
672,1086.367602,73.18035026,46.05565054,33.17408639
673,1428.547376,73.43032972,46.21297374,35.13952666
674,1765.372253,73.70507484,46.38588307,37.15214864
675,2082.57553,74.01109331,46.57847411,39.15549758
676,1579.057079,74.22881269,46.7154946,40.45545362
677,1510.447613,74.40446609,46.8260411,40.66452527
678,1596.95874,74.60310732,46.95105486,40.0335243
679,1683.071273,74.81074958,47.08173337,37.50767622
680,1738.94896,74.98097617,47.18886454,33.80077771
681,1747.935757,75.07753939,47.24963608,29.41120531
682,1720.812628,75.12606643,47.2801763,24.85032197
683,1612.240841,75.11296598,47.2719316,21.08689585
684,1452.902439,75.09905517,47.26317691,19.27000344
685,1264.219786,75.08521931,47.25446939,18.20336987
686,1068.173452,75.0714683,47.24581527,19.48716963
687,1338.559475,75.07362848,47.24717476,22.24772478
688,1337.312661,75.07280354,47.24665559,24.75671699
689,1263.289707,75.09988255,47.26369762,27.0685926
690,1352.383707,75.19173955,47.32150732,29.27767376
691,1543.96257,75.35077558,47.42159577,30.65436304
692,1718.083299,75.51826323,47.5270032,31.16934186
693,1878.524398,75.69102742,47.63573139,31.53065907
694,1394.098906,75.83644562,47.72724953,32.28583498
695,1317.656038,75.95888883,47.80430849,33.04227938
696,1339.792037,76.04271735,47.85706551,33.03121458
697,1355.323001,76.11763291,47.9042132,30.50456897
698,1387.783701,76.21585283,47.96602737,27.10158726
699,1420.298927,76.31787052,48.03023165,23.966864
700,1419.823315,76.38107303,48.07000779,21.99352386
701,1311.217246,76.38295068,48.07118948,21.17609625
702,1164.942493,76.36882913,48.06230216,20.83279414
703,1521.069338,76.36792322,48.06173203,20.78949771
704,1526.321363,76.38365389,48.07163204,20.80640526
705,1469.592972,76.41507528,48.09140692,20.34672843
706,1445.768262,76.45380968,48.1157842,18.85997143
707,1442.763546,76.50306788,48.14678458,16.39860103
708,1443.936908,76.55506068,48.17950596,13.83150826
709,1412.035946,76.59076809,48.20197823,12.2869469
710,1308.856984,76.59201433,48.20276254,12.20673872
711,1138.041145,76.57803845,48.19396689,14.56255136
712,959.8883146,76.56422214,48.18527168,18.88394414
713,852.6978062,76.5586905,48.18179037,21.7331796
714,847.1314652,76.58032952,48.19540877,21.82130875
715,1010.621735,76.67998834,48.2581285,20.05959233
716,1310.520658,76.88164367,48.38503917,16.28136895
717,1508.253817,77.04701054,48.4891119,13.00041593
718,1514.369863,77.10750246,48.52718215,11.84924692
719,1392.109082,77.1154173,48.53216332,12.17511671
720,1129.905394,77.10129251,48.52327396,14.06075702
721,902.2116099,77.08724393,48.51443256,17.10673461
722,822.3220088,77.08678006,48.51414063,19.64834059
723,844.9369393,77.11830583,48.5339812,21.74328801
724,975.7978739,77.19647009,48.58317344,23.4626456
725,1187.184676,77.33211382,48.66854008,25.43674747
726,1363.568757,77.46749217,48.7537397,28.3488836
727,1508.955328,77.59879427,48.83637395,32.39233633
728,1628.276462,77.72421691,48.915308,36.30584311
729,1765.276512,77.86988019,49.00698038,39.04410911
730,1967.374894,78.07619311,49.13682228,41.09121323
731,2247.985146,78.37334943,49.32383598,42.1131319
732,1732.232176,78.65162444,49.49896682,42.28849567
733,1678.283318,78.89175471,49.65009149,42.33498878
734,1766.276636,79.10844563,49.78646473,42.45261915
735,1320.094492,79.23051221,49.86328665,42.63486636
736,1225.566853,79.3004583,49.90730684,42.93148205
737,1226.914275,79.36509899,49.94798811,43.37955982
738,1230.323331,79.434819,49.99186601,43.89061726
739,1235.605055,79.50930064,50.03874062,44.16024021
740,1244.201302,79.59243526,50.09106093,44.5916206
741,1257.187085,79.68828231,50.15138175,45.72631461
742,1271.998089,79.79173279,50.21648774,46.81817865
743,1279.812057,79.87690738,50.2700919,47.44371378
744,1292.313933,79.97461911,50.33158624,47.54896122
745,1325.198606,80.1355284,50.43285361,47.55992505
746,1356.84202,80.29698071,50.53446273,47.5501815
747,1374.970712,80.42072563,50.61234092,47.71067311
748,1378.020898,80.50035078,50.66245257,48.19131308
749,1378.338642,80.57156408,50.70727027,48.93837637
750,1378.056263,80.64048732,50.75064673,49.63898919
751,1382.707485,80.72272355,50.80240165,49.9325947
752,1396.636957,80.83193804,50.87113518,49.88776681
753,1418.287668,80.96735709,50.95636042,49.6525828
754,1438.592194,81.10066987,51.04026008,49.08046636
755,1447.101203,81.19948602,51.10244948,48.19053656
756,1445.802042,81.26960954,51.14658134,47.02201662
757,1438.986152,81.32372789,51.18064042,45.01587377
758,1422.405592,81.35096516,51.19778205,41.44362149
759,1396.614453,81.34863317,51.19631442,36.54881893
760,1362.749467,81.33796806,51.18960239,31.35660848
761,1304.609253,81.31919354,51.17778675,26.12431356
762,1201.081476,81.299871,51.16562622,20.4851319
763,1457.550036,81.28071193,51.15356856,15.81907933
764,1347.84156,81.26173554,51.14162588,12.704694
765,1122.935076,81.24294212,51.12979834,11.80744477
766,1295.484704,81.22433605,51.11808871,13.63405019
767,1097.823108,81.20591379,51.10649477,17.16248304
768,872.4534106,81.19124775,51.09726477,20.69956562
769,812.4358259,81.20142082,51.10366714,24.11499002
770,946.1849865,81.27162495,51.14784972,27.94220147
771,1191.053543,81.41952412,51.24092925,32.79294718
772,1436.522379,81.59105182,51.34887926,37.15500501
773,1673.548299,81.78336415,51.46990997,41.73068042
774,1939.151694,82.02109007,51.61952147,45.89498527
775,2275.787008,82.35682384,51.83081367,49.1701629
776,1772.692563,82.66024787,52.02177191,52.54181583
777,1793.763679,83.03975544,52.26061291,55.15767949
778,1972.763367,83.43521787,52.50949502,57.20131604
779,2113.544553,83.78456138,52.72935243,59.02435505
780,2258.472661,84.16600997,52.969415,60.34933873
781,1732.002724,84.45539287,53.15153653,61.50317017
782,1657.756697,84.72336442,53.32018295,62.51398879
783,1710.590361,84.98270008,53.48339442,63.2114774
784,1387.915158,85.17194835,53.60249678,63.65323827
785,1346.813045,85.36108973,53.72153187,63.95636721
786,1368.948225,85.52930414,53.82739668,64.39280928
787,1384.222019,85.65597202,53.90711441,64.99877983
788,1393.895818,85.74783857,53.96493012,65.40092029
789,1400.533817,85.82121538,54.01110941,65.47892358
790,1410.091144,85.90493557,54.06379825,65.46886737
791,1423.360851,86.005757,54.12724967,65.58027536
792,1432.167031,86.08163236,54.17500141,65.85095271
793,1433.875168,86.11985172,54.19905454,65.9487414
794,1433.654955,86.14764365,54.21654525,64.84058607
795,1436.094597,86.18825196,54.24210186,61.75434601
796,1442.021963,86.24983838,54.28086094,57.18000375
797,1444.163366,86.29395508,54.30862554,51.88701613
798,1419.896681,86.25370688,54.28329556,46.79385648
799,1352.313362,86.16627008,54.22826768,43.31299477
800,1252.143179,86.07926921,54.17351417,41.5744882
801,1136.235905,85.99318147,54.11933532,41.0307886
802,1285.276318,85.9102975,54.06717275,40.75651156
803,1255.257958,85.83219652,54.01802033,42.4782379
804,1204.874136,85.76964879,53.97865626,45.80599132
805,1189.117127,85.73502538,53.95686621,49.47729237
806,1644.45164,85.74948198,53.96596439,51.87596922
807,1825.896907,85.8887644,54.05362101,52.92036338
808,1968.938026,86.15123756,54.21880705,52.99028326
809,2126.746296,86.47119628,54.42017131,52.16162769
810,1632.875577,86.66973289,54.54511923,50.65877746
811,1533.690007,86.7682252,54.60710483,48.62680932
812,1535.716362,86.78626556,54.61845843,45.54678604
813,1511.701017,86.73129626,54.5838638,41.63354555
814,1468.146774,86.64397451,54.52890834,37.34601548
815,1409.258115,86.5567518,54.47401521,33.02558268
816,1319.995672,86.47003481,54.41944035,28.42641131
817,1206.585682,86.38393977,54.36525691,23.37856312
818,1490.149462,86.29851953,54.31149815,19.32314676
819,1419.581231,86.21379514,54.25817732,16.91069428
820,1221.889114,86.1297724,54.20529807,16.977558
821,1481.915137,86.05345116,54.15726572,19.17236964
822,1341.000737,85.97411548,54.10733624,22.89225604
823,1173.579737,85.91408755,54.069558,26.31423917
824,1178.219991,85.89682131,54.05869158,29.11361278
825,1330.537005,85.94702455,54.09028672,31.75219426
826,1588.692184,86.07679832,54.17195913,34.10258938
827,1826.173271,86.22021252,54.26221606,36.22555144
828,1379.949254,86.31697819,54.323115,38.16124389
829,1364.845534,86.43941971,54.4001729,40.24574608
830,1465.8756,86.56519109,54.47932643,42.79150353
831,1557.129617,86.68861632,54.55700342,45.27898929
832,1640.333983,86.80819601,54.63226024,47.09322039
833,1729.93483,86.94442447,54.71799487,48.13108832
834,1839.362407,87.12588839,54.83219819,48.65614091
835,1946.285217,87.31958701,54.95410135,49.14243173
836,1480.0508,87.4415285,55.03084455,49.67308948
837,1394.891578,87.5203604,55.08045697,50.1211339
838,1410.108176,87.56083028,55.10592647,50.60313554
839,1424.201416,87.59785794,55.12922963,51.35334672
840,1439.580458,87.64090346,55.15632009,52.19228297
841,1452.565275,87.67738625,55.17928033,52.94178919
842,1466.53421,87.71795586,55.20481259,53.87961742
843,1488.27615,87.78518925,55.24712555,54.72145781
844,1512.58944,87.86320197,55.29622243,55.62082371
845,1534.31095,87.93613954,55.34212528,56.47741483
846,1561.490238,88.02760634,55.39968941,56.92320932
847,1262.907326,88.09923752,55.4447701,57.16557863
848,1217.999832,88.19026811,55.50205971,57.43561543
849,1236.757696,88.28437574,55.56128582,58.02979995
850,1246.519825,88.33558508,55.59351414,59.12846787
851,1251.827293,88.36376766,55.61125069,60.48841892
852,1257.740632,88.39474945,55.63074891,61.51728552
853,1270.752245,88.46189606,55.67300726,62.17593908
854,1294.811173,88.59112693,55.75433799,62.74918829
855,1324.591748,88.76971976,55.86673441,63.26339356
856,1347.122147,88.90030181,55.9489155,63.56424484
857,1361.545521,88.98696627,56.0034573,63.64203221
858,1374.098687,89.06320957,56.0514406,63.94503661
859,1385.358893,89.13451215,56.09631449,64.95734657
860,1391.947016,89.18402712,56.12747647,66.22110592
861,1393.650425,89.2070132,56.14194262,67.19315527
862,1400.285697,89.2541246,56.17159193,68.07343072
863,1422.453534,89.38913902,56.25656251,69.69135515
864,1450.127678,89.5689328,56.36971473,71.59672497
865,1471.413877,89.70914837,56.45795863,72.7281023
866,1490.690387,89.83838757,56.53929461,73.29274788
867,1526.120133,90.07606252,56.68887403,74.02582727
868,1567.844437,90.3686843,56.87303394,75.24391392
869,1592.619643,90.55245244,56.98868741,76.41539489
870,1604.984405,90.65892683,57.05569648,76.84473768
871,1621.037576,90.78612045,57.13574508,76.65818156
872,1647.711566,90.9817215,57.25884553,76.24820155
873,1673.364973,91.17869686,57.38281088,75.77409617
874,1682.766838,91.28035687,57.44679005,75.25186189
875,1678.681581,91.3024514,57.46069512,74.51849055
876,1669.703728,91.29641369,57.45689532,73.44588444
877,1659.321641,91.28168512,57.44762598,72.07599573
878,1647.885613,91.26052986,57.43431203,70.82389366
879,1631.826049,91.21466595,57.40544783,70.10116311
880,1608.337831,91.13304762,57.35408178,69.81733
881,1578.339638,91.0312554,57.29001941,69.52580719
882,1550.920768,90.94821213,57.23775659,68.59090485
883,1535.094219,90.90516059,57.21066234,67.86572158
884,1528.878765,90.89744759,57.2058082,67.80397314
885,1522.49492,90.89194759,57.20234681,67.88632417
886,1502.022175,90.80930027,57.15033318,68.08955317
887,1486.141916,90.7443991,57.10948798,68.39455088
888,1484.789732,90.75672584,57.11724574,68.61168398
889,1486.593077,90.78499249,57.1350352,68.64744451
890,1491.043441,90.82879701,57.16260334,68.40248319
891,1497.722363,90.88733405,57.1994433,67.86901697
892,1502.477202,90.93558278,57.22980838,66.90413915
893,1503.260296,90.96242591,57.24670195,65.5992933
894,1497.896067,90.95811219,57.24398714,64.25993431
895,1486.214079,90.92145509,57.22091719,63.09628629
896,1465.084924,90.84394744,57.17213818,62.22628148
897,1436.511057,90.75166164,57.11405862,61.82985141
898,1407.181412,90.65158026,57.05107296,61.6920935
899,1381.699533,90.55573253,56.99075171,61.69649826
900,1362.647932,90.49378726,56.9517668,61.59965151
901,1353.9668,90.46059775,56.93087916,61.26172913
902,1350.95014,90.45211954,56.92554345,60.45202198
903,1351.046596,90.45892006,56.92982332,57.1887311
904,1348.92582,90.45595304,56.92795604,51.8941518
905,1341.525904,90.42795695,56.91033685,46.79686954
906,1323.794718,90.35920561,56.86706858,43.31419834
907,1252.334292,90.26118564,56.80538025,41.57540338
908,1136.392164,90.16340948,56.74384536,41.03145732
909,1285.007316,90.06648513,56.68284655,40.7569801
910,1255.292838,89.97031086,56.62231981,42.4785508
911,1204.900659,89.8854959,56.56894198,45.8062101
912,1189.136507,89.82544729,56.53115072,49.47741192
913,1644.469071,89.81370975,56.52376376,51.96542335
914,1825.910356,89.92988681,56.59687915,53.34377042
915,1968.94743,90.17701995,56.75241104,55.36423034
916,2126.751434,90.48355036,56.94532426,57.64233979
917,2233.69684,90.71553384,57.09132179,58.78203873
918,2292.94411,90.85735549,57.18057646,59.39487495
919,2379.792146,91.06100659,57.30874316,59.22858719
920,1812.197277,91.25735758,57.43231558,59.24583658
921,1703.567769,91.36788393,57.50187472,59.76203285
922,1721.328433,91.44169921,57.54832996,60.97139718
923,1365.904752,91.41921064,57.5341769,62.69434832
924,1297.381344,91.41614632,57.53224839,64.3642134
925,1308.68515,91.47027132,57.56631167,65.06601913
926,1335.168137,91.61353942,57.65647665,63.91712441
927,1372.897787,91.84305516,57.80092113,62.61859029
928,1409.464943,92.07239513,57.94525497,61.85445964
929,1424.833275,92.18095583,58.01357705,61.18697798
930,1399.674468,92.10125476,57.96341762,60.70781438
931,1371.238817,92.01321226,57.90800856,60.31476047
932,1354.505677,91.94971722,57.8680483,59.97479888
933,1339.888983,91.88380744,57.82656835,59.58820342
934,1329.396129,91.83574795,57.79632237,59.08108179
935,1320.788929,91.7962578,57.77146946,58.17078656
936,1313.344358,91.76180061,57.74978402,57.05703586
937,1304.878586,91.7222917,57.7249193,56.25442977
938,1293.773499,91.67075782,57.69248674,55.69321342
939,1273.839608,91.58474538,57.63835529,55.18544722
940,1249.450394,91.49198434,57.57997663,54.67072453
941,1231.874709,91.42327295,57.5367335,54.16074777
942,1219.585042,91.35949103,57.4965927,53.87139114
943,1208.46584,91.30035193,57.45937383,53.77431278
944,1197.194304,91.24039358,57.42163938,53.7447476
945,1186.026695,91.18018647,57.38374836,53.79974951
946,1179.690285,91.14115543,57.35918439,53.95267222
947,1177.564437,91.12008142,57.34592158,54.32976474
948,1176.917011,91.10503032,57.33644925,55.11247561
949,1178.121457,91.09726795,57.33156405,55.90354464
950,1181.4702,91.09900066,57.33265452,56.29740928
951,1189.727874,91.12463446,57.34878701,56.02419514
952,1206.867888,91.19747597,57.39462941,54.2410616
953,1224.190932,91.27506249,57.44345807,50.80408925
954,1232.815886,91.31062433,57.46583871,45.8493441
955,1226.832969,91.28002535,57.44658141,40.43526988
956,1187.785429,91.18599861,57.3874062,34.93462173
957,1395.618252,91.08647351,57.32477063,29.60691893
958,1328.764135,90.98768695,57.26259985,25.93304975
959,1171.858343,90.88976221,57.20097145,24.25178915
960,1392.726031,90.79375507,57.14054989,26.49317047
961,1272.632397,90.69795993,57.08026174,31.07617849
962,1114.713737,90.60258026,57.02023507,36.92495012
963,1544.363566,90.55332505,56.98923658,42.11357206
964,1838.590866,90.64118267,57.04452929,46.66510384
965,2156.645539,90.86443846,57.18503409,49.93458645
966,2562.542527,91.22487603,57.41187349,51.63805858
967,2008.763495,91.54038058,57.61043454,52.36667816
968,2005.866367,91.87389023,57.820327,52.38916514
969,2146.402757,92.1494047,57.99372052,52.12679028
970,1625.610871,92.27669495,58.07382994,51.52536702
971,1517.643604,92.33008993,58.10743377,50.21350856
972,1518.295301,92.32539515,58.10447914,47.60718039
973,1510.691391,92.29553064,58.08568407,43.20942609
974,1493.261487,92.23803525,58.04949967,37.83552418
975,1455.242394,92.14906482,57.99350662,31.99671105
976,1379.708153,92.04791937,57.92985128,26.83835786
977,1252.256424,91.947425,57.86660571,21.54689923
978,1096.51487,91.84778181,57.80389581,17.25784393
979,1915.626883,91.77970201,57.76105017,14.2650211
980,1862.546413,91.69556253,57.70809745,11.71233317
981,1495.326207,91.59850855,57.64701706,9.580725468
982,1197.671462,91.50228502,57.58645931,7.879429892
983,989.9735301,91.4067048,57.52630642,6.240808604
984,792.9360767,91.31886252,57.47102337,4.235479763
985,750.0001561,91.2532981,57.42976077,2.0361245
986,750,91.18464716,57.38655567,0.46322516
987,750,91.1163522,57.34357462,0.000177271
988,750,91.04842887,57.30082744,4.82577E-06
989,5.46E+02,90.97252923,57.25306042,1.46E-06
990,65.01926612,90.88030544,57.19501989,6.43E-07
991,0.005202152,90.78793704,57.13688835,3.38E-07
992,8.87028E-08,90.69577359,57.07888578,1.96E-07
993,0,90.60379491,57.0209995,1.21E-07
994,0,90.51200046,56.96322918,7.84E-08
995,0,90.42038973,56.90557447,5.25E-08
996,0,90.32896218,56.84803504,3.60E-08
997,0,90.23771728,56.79061057,2.52E-08
998,0,90.14665451,56.73330072,1.79E-08
999,0,90.05577336,56.67610516,1.29E-08
1000,0,89.96508031,56.61902799,9.38E-09
1001,0,89.87461567,56.56209457,6.88E-09
1002,0,89.78439331,56.50531362,5.08E-09
1003,0,89.69441228,56.44868455,3.78E-09
1004,0,89.60467161,56.39220676,2.82E-09
1005,0,89.51517034,56.33587963,2.12E-09
1006,0,89.42590751,56.27970256,1.59E-09
1007,0,89.33688218,56.22367496,1.20E-09
1008,0,89.2480934,56.16779622,9.12E-10
1009,0,89.15954022,56.11206577,6.92E-10
1010,0,89.07122171,56.056483,5.27E-10
1011,0,88.98313693,56.00104733,3.66E-10
1012,0,88.89528496,55.94575818,6.65E-20
1013,0,88.80766488,55.89061496,6.65E-20
1014,0,88.72027578,55.83561711,6.65E-20
1015,0,88.63311673,55.78076404,6.65E-20
1016,0,88.54618683,55.72605519,6.65E-20
1017,0,88.45948518,55.67148999,6.65E-20
1018,0,88.37301089,55.61706786,6.65E-20
1019,0,88.28676305,55.56278826,6.65E-20
1020,0,88.20074078,55.50865062,6.65E-20
1021,0,88.1149432,55.45465439,6.65E-20
1022,0,88.02936943,55.400799,6.65E-20
1023,0,87.94401859,55.34708392,6.65E-20
1024,0,87.85888981,55.29350859,6.65E-20
1025,0,87.77398223,55.24007248,6.65E-20
1026,0,87.68929498,55.18677502,6.41E-20
1027,0,87.60482722,55.1336157,0.00E+00
1028,0,87.52057808,55.08059397,0.794158701
1029,0,87.43654672,55.0277093,4.874048909
1030,0,87.3527323,54.97496115,10.73539673
1031,0,87.26913397,54.922349,17.05228456
1032,583.0926971,87.23499994,54.90086694,22.0457094
1033,772.856535,87.24185289,54.9051798,26.25087684
1034,1299.952271,87.32342556,54.95651711,29.99725161
1035,2064.866031,87.50238175,55.06914221,33.20681577
1036,1722.395123,87.64296302,55.15761626,36.22972928
1037,1821.77601,87.80027653,55.25662065,38.7399418
1038,2081.769446,87.98365355,55.37202797,40.75238383
1039,1577.274468,88.11919121,55.45732785,42.66871549
1040,1557.309199,88.2878467,55.56347025,44.88144207
1041,1665.208902,88.44241826,55.66074901,47.28724089
1042,1751.712295,88.57384836,55.74346382,49.32121185
1043,1834.084451,88.7054058,55.82625877,51.12529705
1044,1929.196932,88.86968252,55.92964542,52.38883938
1045,2032.608487,89.06385658,56.0518478,52.93531151
1046,1551.033051,89.20664956,56.14171377,53.06409193
1047,1481.667021,89.36085544,56.2387624,53.14139421
1048,1518.28586,89.4748051,56.31047599,53.29524643
1049,1534.12322,89.52546785,56.34236031,53.32995626
1050,1537.855418,89.53868139,56.35067618,52.89968229
1051,1540.095722,89.54679265,56.35578095,51.65545709
1052,1544.554528,89.56236318,56.36558018,49.82933408
1053,1545.560456,89.56839191,56.36937433,47.67005343
1054,1533.090646,89.53519092,56.34847947,45.12116999
1055,1497.031639,89.45565994,56.29842708,41.97372363
1056,1444.108597,89.36050193,56.23853991,38.02668831
1057,1381.530283,89.26584838,56.17897023,32.66144629
1058,1307.660853,89.17173984,56.11974353,27.50006095
1059,1216.444415,89.0782265,56.06089143,22.72579306
1060,1102.055015,88.98539004,56.00246531,18.43796926
1061,1959.416845,88.93047789,55.96790665,14.69167252
1062,1908.467729,88.85615161,55.92112982,12.39015249
1063,1577.139874,88.76568847,55.86419734,11.66939628
1064,1279.570593,88.675994,55.80774862,12.01762295
1065,1019.582573,88.5870202,55.75175345,13.67233405
1066,859.8601373,88.5064292,55.70103394,17.3658549
1067,810.3431164,88.43603707,55.65673304,21.72262018
1068,834.0070817,88.3914389,55.62866543,24.29676028
1069,948.8418353,88.38449061,55.62429256,25.18189916
1070,1205.16728,88.46798993,55.6768424,25.98604659
1071,1507.521008,88.60875312,55.76543094,27.69058689
1072,1686.162914,88.69808902,55.82165399,29.99232027
1073,1747.590377,88.72051819,55.83576967,33.23530581
1074,1803.397142,88.74121505,55.84879513,37.26415965
1075,1921.689976,88.80722612,55.89033883,41.94067568
1076,1427.843445,88.88708042,55.9405947,46.94727133
1077,1428.596031,89.05998643,56.04941214,51.48659162
1078,1601.773454,89.31644009,56.21080984,55.13887269
1079,1802.790176,89.64320399,56.4164569,57.69892598
1080,2017.995137,90.03805745,56.66495575,60.04457273
1081,2213.114598,90.43711555,56.91610077,62.07389413
1082,2370.105307,90.79016004,57.13828737,63.08732699
1083,1814.439634,91.01528027,57.27996555,63.2101204
1084,1740.157385,91.25211272,57.42901475,62.20295132
1085,1798.969339,91.47829276,57.57135991,60.43356575
1086,1451.882703,91.57859094,57.63448202,59.09463896
1087,1384.192303,91.59868093,57.64712555,58.55176788
1088,1362.137042,91.5327007,57.60560125,58.48793037
1089,1323.390559,91.43150277,57.54191289,58.60670363
1090,1294.070378,91.34426836,57.4870124,58.72532767
